          Q2           xp         beta           mx   iData         Data       ErrTot       Theory        Ratio         Pull      PullUnc 
          45         0.01         0.08      22.7486      84      0.03368    0.0022267    0.0343155     0.981481    -0.285397    -0.453383 
          45         0.01         0.13      17.3538      85      0.03212   0.00196694    0.0314302      1.02195     0.350711     0.634691 
          45         0.01          0.2      13.4164      86      0.02994   0.00183808    0.0294763      1.01573     0.252287     0.453779 
          45         0.01         0.32       9.7788      87       0.0291   0.00183168    0.0295118     0.986045    -0.224838    -0.425165 
          45         0.01          0.5       6.7082      88      0.03255   0.00203144      0.03115      1.04494      0.68917      1.16587 
          45         0.01          0.8       3.3541      89      0.02606   0.00181019    0.0260848     0.999051   -0.0136754   -0.0211355 
          60         0.01         0.13      20.0384      90      0.03316   0.00216228    0.0326758      1.01482     0.223954     0.357888 
          60         0.01          0.2      15.4919      91      0.03013    0.0018683    0.0306231     0.983899     -0.26391    -0.491626 
          60         0.01         0.32      11.2916      92      0.03138   0.00191238     0.030261      1.03698     0.585136      1.07129 
          60         0.01          0.5      7.74597      93      0.03225   0.00210714    0.0312957      1.03049     0.452872     0.820666 
          60         0.01          0.8      3.87298      94      0.02516   0.00168685    0.0250204      1.00558    0.0827477     0.140778 
          90         0.01          0.2      18.9737      95      0.03061   0.00225353    0.0318136     0.962168    -0.534086    -0.773956 
          90         0.01         0.32      13.8293      96      0.03095    0.0020427    0.0311209     0.994509   -0.0836613    -0.128376 
          90         0.01          0.5      9.48683      97      0.03039   0.00196222    0.0313769     0.968548    -0.502937    -0.841272 
          90         0.01          0.8      4.74342      98      0.02396   0.00165965    0.0236133      1.01468     0.208885     0.333259 
         200         0.01         0.32      20.6155      99       0.0321   0.00374182    0.0317896      1.00976    0.0829543     0.141652 
         200         0.01          0.5      14.1421     100       0.0315   0.00365481    0.0311618      1.01085    0.0925327     0.167569 
         200         0.01          0.8      7.07107     101       0.0211   0.00261938    0.0211447     0.997887   -0.0170547   -0.0243871 
         400         0.01          0.8           10     102       0.0196   0.00335813    0.0192747      1.01688    0.0968663      0.12045 
          12         0.03       0.0067      42.1787     103      0.03331   0.00767562     0.040871     0.815003    -0.985068      -1.0352 
          12         0.03        0.011      32.8468     104      0.03641   0.00650038    0.0380793     0.956161    -0.256807    -0.274586 
          12         0.03        0.017      26.3416     105      0.03224   0.00582296    0.0346129     0.931444    -0.407511    -0.452491 
          12         0.03        0.027      20.7953     106      0.03637   0.00648305    0.0309829      1.17387     0.830949     0.918735 
          12         0.03        0.043      16.3423     107      0.02906   0.00547185    0.0276908      1.04945     0.250224     0.268669 
          12         0.03        0.067      12.9269     108      0.02413   0.00451985     0.025003     0.965086     -0.19314    -0.205974 
          15         0.03       0.0067      47.1572     109      0.04792   0.00997542    0.0429954      1.11454     0.493676     0.529667 
          15         0.03        0.011      36.7238     110      0.03531   0.00553455     0.041606     0.848675     -1.13759     -1.30566 
          15         0.03        0.017      29.4509     111      0.03527   0.00516293     0.038047      0.92701     -0.53788    -0.626513 
          15         0.03        0.027      23.2499     112      0.03085   0.00465263    0.0339751     0.908019    -0.671676    -0.762138 
          15         0.03        0.043      18.2712     113      0.02592    0.0040625    0.0301786     0.858887     -1.04827     -1.22508 
          15         0.03        0.067      14.4527     114      0.02366   0.00354971    0.0270325     0.875242    -0.950086     -1.07905 
          15         0.03         0.11      11.0165     115      0.02278   0.00357486    0.0243131     0.936942    -0.428866    -0.490159 
          20         0.03        0.011       42.405     116      0.03178   0.00561068    0.0451436     0.703975     -2.38182     -2.68716 
          20         0.03        0.017      34.0069     117      0.03851   0.00609639    0.0421783     0.913029    -0.601713    -0.679753 
          20         0.03        0.027      26.8466     118      0.03118   0.00456071    0.0377304     0.826389     -1.43627     -1.61963 
          20         0.03        0.043      21.0978     119      0.02917   0.00425242     0.033321     0.875423    -0.976161     -1.10407 
          20         0.03        0.067      16.6885     120      0.02773   0.00405503    0.0295854     0.937285    -0.457564    -0.517508 
          20         0.03         0.11      12.7208     121      0.02288   0.00347535    0.0262902     0.870286    -0.981258      -1.1098 
          25         0.03        0.011      47.4102     122      0.03729     0.010915    0.0462624     0.806055    -0.822021    -0.858602 
          25         0.03        0.017      38.0209     123      0.03875   0.00622405    0.0448127     0.864709    -0.974084     -1.09863 
          25         0.03        0.027      30.0154     124      0.03755    0.0055664    0.0404075     0.929284    -0.513343    -0.579886 
          25         0.03        0.043       23.588     125      0.02978   0.00430895    0.0356103     0.836274     -1.35307     -1.49607 
          25         0.03        0.067      18.6584     126      0.02655   0.00418405    0.0314446     0.844343     -1.16981     -1.34019 
          25         0.03         0.11      14.2223     127      0.02491    0.0037591    0.0277234     0.898518    -0.748434    -0.863907 
          25         0.03         0.17       11.048     128      0.02562     0.003895    0.0254795      1.00551     0.036063    0.0415043 
          35         0.03        0.017      44.9869     129      0.05337    0.0108338    0.0473013       1.1283     0.560158     0.599667 
          35         0.03        0.027      35.5147     130      0.04213   0.00639252    0.0440928     0.955484    -0.307051    -0.338667 
          35         0.03        0.043      27.9097     131      0.04063   0.00618738    0.0389908      1.04204      0.26493     0.288614 
          35         0.03        0.067      22.0769     132      0.03063   0.00470467    0.0342268     0.894912    -0.764519    -0.865478 
          35         0.03         0.11       16.828     133      0.02992   0.00459825    0.0298532      1.00224    0.0145295      0.01665 
          35         0.03         0.17      13.0722     134      0.02493   0.00390741    0.0270766      0.92072    -0.549372    -0.622911 
          35         0.03         0.27      9.72778     135       0.0284   0.00442138    0.0258665      1.09795     0.573013     0.660438 
          45         0.03        0.027      40.2699     136      0.05064   0.00916318    0.0461041      1.09838     0.495014     0.527732 
          45         0.03        0.043      31.6467     137      0.04048   0.00628966    0.0412755     0.980727    -0.126477     -0.13685 
          45         0.03        0.067      25.0328     138      0.03804   0.00646311    0.0361859      1.05124     0.286869     0.317236 
          45         0.03         0.11      19.0812     139      0.02427    0.0039952    0.0313526     0.774098     -1.77278     -2.00682 
          45         0.03         0.17      14.8225     140      0.02521   0.00413698    0.0281895     0.894305    -0.720212      -0.8299 
          45         0.03         0.27      11.0303     141      0.02092   0.00342916    0.0266062     0.786284     -1.65818     -1.87652 
          60         0.03        0.043      36.5424     142        0.039   0.00742097    0.0433955     0.898711    -0.592305    -0.636912 
          60         0.03        0.067      28.9054     143      0.03913   0.00632334    0.0382207      1.02379     0.143808      0.15728 
          60         0.03         0.11       22.033     144      0.02613   0.00422006    0.0329653     0.792651     -1.61972     -1.78744 
          60         0.03         0.17      17.1155     145      0.02548    0.0043259    0.0293814     0.867215    -0.901873     -1.06772 
          60         0.03         0.27      12.7366     146      0.02165   0.00443614    0.0273809     0.790698     -1.29186     -1.45178 
          60         0.03         0.43      8.91823     147      0.02698   0.00474403    0.0272542     0.989939   -0.0577979   -0.0689315 
          90         0.03        0.067      35.4017     148      0.03286    0.0130657    0.0405382     0.810593    -0.587665    -0.599874 
          90         0.03         0.11      26.9848     149      0.03379   0.00657396    0.0349853     0.965836    -0.181816    -0.191298 
          90         0.03         0.17      20.9622     150      0.03622   0.00621656    0.0308928      1.17244     0.856945     0.944493 
          90         0.03         0.27      15.5991     151      0.02668    0.0044977    0.0283414     0.941379    -0.369392    -0.403547 
          90         0.03         0.43      10.9226     152      0.03214    0.0056432     0.027569       1.1658     0.810006     0.880942 
          90         0.03         0.67      6.65795     153      0.02818   0.00735714    0.0246148      1.14484      0.48459      0.51541 
         200         0.03         0.11      40.2266     154       0.0361   0.00587732     0.037266     0.968712    -0.198385    -0.258843 
         200         0.03         0.17      31.2485     155       0.0331   0.00525217    0.0331512     0.998455  -0.00975156   -0.0127949 
         200         0.03         0.27      23.2538     156       0.0283   0.00434421     0.029817     0.949124    -0.349192    -0.435782 
         200         0.03         0.43      16.2824     157       0.0309   0.00474765    0.0279127      1.10702      0.62922     0.780414 
         200         0.03         0.67      9.92509     158       0.0297   0.00505179    0.0232611      1.27681      1.27458      1.63861 
         400         0.03         0.27      32.8859     159       0.0322   0.00552584    0.0304868      1.05619     0.310035     0.395503 
         400         0.03         0.43      23.0268     160       0.0293   0.00466459    0.0279729      1.04744     0.284499     0.346543 
         400         0.03         0.67      14.0362     161       0.0289   0.00502204      0.02217      1.30356      1.34009      1.70196 
         800         0.03         0.43      32.5648     162       0.0391   0.00797918     0.027751      1.40896      1.42233      1.69046 
         800         0.03         0.67      19.8502     163       0.0228   0.00502273    0.0212072       1.0751      0.31711     0.380896 
        1600         0.03         0.67      28.0724     164       0.0214   0.00702497    0.0204333      1.04731     0.137615     0.150447 
