          Q2           xp         beta           mx   iData         Data       ErrTot       Theory        Ratio         Pull      PullUnc 
         3.5        0.001          0.8     0.935414      18      0.04622   0.00460463    0.0570614     0.810005     -2.35445     -2.97772 
           5        0.001         0.08      7.58288      19      0.02777   0.00235128    0.0225066      1.23386      2.23851      3.10213 
           5        0.001         0.13      5.78459      20      0.02411   0.00180712    0.0239817      1.00535    0.0710066     0.113341 
           5        0.001          0.2      4.47214      21      0.02495   0.00180763    0.0256101     0.974224    -0.365189     -0.59088 
           5        0.001         0.32       3.2596      22      0.03026   0.00213392    0.0299096      1.01172     0.164217     0.274483 
           5        0.001          0.5      2.23607      23       0.0357   0.00241074    0.0395166     0.903417     -1.58318     -2.47092 
           5        0.001          0.8      1.11803      24      0.04197   0.00361722    0.0541033     0.775738     -3.35432     -5.36836 
         6.5        0.001         0.13      6.59545      25      0.02825   0.00227443     0.026169      1.07952     0.914963      1.26334 
         6.5        0.001          0.2      5.09902      26      0.03057   0.00231142    0.0279585      1.09341      1.12984      1.70549 
         6.5        0.001         0.32      3.71652      27      0.03104   0.00228329    0.0320509     0.968461    -0.442719    -0.649767 
         6.5        0.001          0.5      2.54951      28       0.0374   0.00266801    0.0408609       0.9153      -1.2972     -1.94785 
         6.5        0.001          0.8      1.27475      29      0.05006   0.00421902    0.0517783     0.966813    -0.407285    -0.644905 
         8.5        0.001         0.13      7.54219      30      0.03321    0.0033923    0.0276137      1.20267      1.64972      2.10428 
         8.5        0.001          0.2      5.83095      31      0.03233   0.00245878    0.0300274      1.07668     0.936481      1.35938 
         8.5        0.001         0.32         4.25      32      0.03332   0.00242573    0.0340872     0.977492    -0.316284    -0.472181 
         8.5        0.001          0.5      2.91548      33      0.03871   0.00292152    0.0419553     0.922649     -1.11083     -1.59753 
         8.5        0.001          0.8      1.45774      34      0.04488   0.00385942    0.0493772     0.908921     -1.16526     -1.64715 
          12        0.001          0.2       6.9282      35      0.03227   0.00177925    0.0318847      1.01209     0.216574     0.662372 
          12        0.001         0.32      5.04975      36       0.0365   0.00200318    0.0363462      1.00423    0.0767952     0.217066 
          12        0.001          0.5       3.4641      37      0.04438   0.00249596    0.0431491      1.02853     0.493157      1.21628 
          12        0.001          0.8      1.73205      38      0.05118   0.00331724    0.0463663      1.10382      1.45111      3.48108 
          15        0.001          0.2      7.74597      39      0.04107   0.00543786    0.0322542      1.27332      1.62118      1.82085 
          15        0.001         0.32      5.64579      40       0.0384    0.0020853    0.0374957      1.02412     0.433667      1.32271 
          15        0.001          0.5      3.87298      41      0.04522   0.00252666    0.0438302      1.03171     0.550073      1.44567 
          15        0.001          0.8      1.93649      42      0.04816   0.00308186    0.0445022      1.08219      1.18688      2.82269 
