          Q2           xp         beta           mx   iData         Data       ErrTot       Theory        Ratio         Pull      PullUnc 
          45         0.01          0.8       3.3541      89      0.02606   0.00181019    0.0185678      1.40351      4.13892      6.39676 
          60         0.01         0.13      20.0384      90      0.03316   0.00216228    0.0506423     0.654788     -8.08515     -12.9205 
          60         0.01          0.2      15.4919      91      0.03013    0.0018683    0.0437307      0.68899      -7.2797      -13.561 
          60         0.01         0.32      11.2916      92      0.03138   0.00191238    0.0369998     0.848113     -2.93863     -5.38017 
          60         0.01          0.5      7.74597      93      0.03225   0.00210714    0.0313417      1.02898     0.431058     0.781138 
          60         0.01          0.8      3.87298      94      0.02516   0.00168685    0.0176998      1.42149      4.42258      7.52411 
          90         0.01          0.2      18.9737      95      0.03061   0.00225353    0.0458392     0.667769     -6.75795     -9.79311 
          90         0.01         0.32      13.8293      96      0.03095    0.0020427    0.0383836     0.806333     -3.63913     -5.58413 
          90         0.01          0.5      9.48683      97      0.03039   0.00196222     0.031474     0.965558    -0.552448    -0.924089 
          90         0.01          0.8      4.74342      98      0.02396   0.00165965    0.0165774      1.44534      4.44826      7.09683 
         200         0.01         0.32      20.6155      99       0.0321   0.00374182    0.0397779      0.80698     -2.05193     -3.50386 
         200         0.01          0.5      14.1421     100       0.0315   0.00365481    0.0313043      1.00625    0.0535542    0.0969822 
         200         0.01          0.8      7.07107     101       0.0211   0.00261938    0.0146655      1.43875      2.45652      3.51266 
         400         0.01          0.8           10     102       0.0196   0.00335813     0.013276      1.47635      1.88321      2.34171 
          12         0.03       0.0067      42.1787     103      0.03331   0.00767562    0.0634236     0.525199     -3.92328     -4.12293 
          12         0.03        0.011      32.8468     104      0.03641   0.00650038    0.0612352     0.594593     -3.81903     -4.08343 
          12         0.03        0.017      26.3416     105      0.03224   0.00582296    0.0572066     0.563572     -4.28761     -4.76086 
          12         0.03        0.027      20.7953     106      0.03637   0.00648305    0.0523863     0.694266     -2.47049     -2.73148 
          12         0.03        0.043      16.3423     107      0.02906   0.00547185    0.0473701     0.613467     -3.34623     -3.59289 
          12         0.03        0.067      12.9269     108      0.02413   0.00451985    0.0424961     0.567817     -4.06343     -4.33343 
          15         0.03       0.0067      47.1572     109      0.04792   0.00997542    0.0664704     0.720923     -1.85961     -1.99518 
          15         0.03        0.011      36.7238     110      0.03531   0.00553455    0.0663455     0.532214     -5.60759     -6.43608 
          15         0.03        0.017      29.4509     111      0.03527   0.00516293    0.0622043     0.567002     -5.21687     -6.07652 
          15         0.03        0.027      23.2499     112      0.03085   0.00465263    0.0567742     0.543381     -5.57195     -6.32238 
          15         0.03        0.043      18.2712     113      0.02592    0.0040625    0.0510703     0.507536     -6.19084     -7.23504 
          15         0.03        0.067      14.4527     114      0.02366   0.00354971    0.0455835     0.519047     -6.17615     -7.01452 
          15         0.03         0.11      11.0165     115      0.02278   0.00357486    0.0395364     0.576178     -4.68728     -5.35719 
          20         0.03        0.011       42.405     116      0.03178   0.00561068     0.071486     0.444563     -7.07685     -7.98408 
          20         0.03        0.017      34.0069     117      0.03851   0.00609639    0.0682328     0.564391     -4.87548     -5.50781 
          20         0.03        0.027      26.8466     118      0.03118   0.00456071     0.062303     0.500457     -6.82417     -7.69535 
